"Subject","Block","Trial","Load","accMW","MW"
301,1,23,0,1,1
301,1,26,0,1,1
301,1,29,0,1,1
301,1,31,1,1,1
301,1,34,0,1,1
301,2,38,1,1,1
301,2,40,0,1,1
301,2,42,0,1,1
301,2,44,0,1,1
301,2,46,0,1,1
301,2,48,1,1,1
301,2,50,1,1,1
301,2,53,1,1,1
301,2,54,0,1,1
301,2,55,1,1,1
301,2,57,1,1,1
301,2,59,0,1,1
301,2,60,1,0,1
301,2,62,1,0,1
301,2,63,0,1,1
301,2,66,1,1,1
301,2,67,1,0,1
301,3,71,1,1,1
301,3,73,1,1,1
301,3,75,1,1,1
301,3,77,0,1,1
301,3,80,0,1,1
301,3,82,0,1,1
301,3,85,1,1,1
301,3,87,1,1,1
301,3,89,0,1,1
301,3,92,1,1,1
301,3,94,0,0,2
301,3,97,0,1,1
301,3,99,1,1,1
301,3,100,0,1,1
301,3,102,1,1,1
303,1,2,0,1,1
303,1,4,1,1,1
303,1,5,1,1,1
303,1,7,1,1,1
303,1,10,0,1,1
303,1,11,1,1,1
303,1,13,0,1,1
303,1,15,0,1,2
303,1,19,1,1,1
303,1,21,0,1,2
303,1,23,0,1,1
303,1,26,0,1,1
303,1,29,0,0,1
303,1,31,1,1,1
303,1,34,0,1,1
303,2,38,1,1,1
303,2,40,0,1,1
303,2,42,0,1,1
303,2,44,0,1,1
303,2,46,0,0,1
303,2,48,1,1,3
303,2,50,1,1,2
303,2,53,1,0,1
303,2,54,0,1,2
303,2,55,1,0,2
303,2,57,1,1,2
303,2,59,0,1,1
303,2,60,1,1,1
303,2,62,1,1,1
303,2,63,0,1,1
303,2,66,1,1,3
303,2,67,1,0,1
303,3,71,1,1,1
303,3,73,1,1,2
303,3,75,1,1,3
303,3,77,0,1,2
303,3,80,0,1,2
303,3,82,0,1,1
303,3,85,1,1,2
303,3,87,1,1,4
303,3,89,0,1,1
303,3,92,1,1,1
303,3,94,0,1,2
303,3,97,0,1,1
303,3,99,1,0,2
303,3,100,0,1,1
303,3,102,1,1,4
304,1,2,0,1,1
304,1,4,1,1,1
304,1,5,1,1,1
304,1,7,1,1,1
304,1,10,0,1,2
304,1,11,1,1,1
304,1,13,0,1,2
304,1,15,0,1,1
304,1,19,1,1,2
304,1,21,0,1,1
304,1,23,0,1,1
304,1,26,0,1,2
304,1,29,0,1,3
304,1,31,1,1,2
304,1,34,0,1,2
304,2,38,1,1,4
304,2,40,0,1,4
304,2,42,0,1,4
304,2,44,0,1,5
304,2,46,0,1,3
304,2,48,1,1,4
304,2,50,1,1,3
304,2,53,1,1,6
304,2,54,0,1,6
304,2,55,1,1,4
304,2,57,1,1,4
304,2,59,0,1,6
304,2,60,1,1,3
304,2,62,1,1,5
304,2,63,0,1,6
304,2,66,1,1,5
304,2,67,1,0,5
304,3,71,1,1,4
304,3,73,1,1,3
304,3,75,1,1,4
304,3,77,0,0,3
304,3,80,0,1,4
304,3,82,0,1,5
304,3,85,1,1,5
304,3,87,1,1,2
304,3,89,0,1,3
304,3,92,1,1,3
304,3,94,0,1,6
304,3,97,0,1,6
304,3,99,1,1,5
304,3,100,0,1,4
304,3,102,1,1,6
305,1,2,0,1,1
305,1,4,1,1,1
305,1,5,1,1,1
305,1,7,1,1,1
305,1,10,0,1,2
305,1,11,1,1,2
305,1,13,0,1,2
305,1,15,0,1,2
305,1,19,1,1,2
305,1,21,0,1,3
305,1,23,0,1,2
305,1,26,0,1,3
305,1,29,0,1,2
305,1,31,1,1,2
305,1,34,0,1,3
305,2,38,1,1,2
305,2,40,0,1,1
305,2,42,0,1,1
305,2,44,0,1,1
305,2,46,0,1,1
305,2,48,1,1,2
305,2,50,1,1,1
305,2,53,1,1,2
305,2,54,0,1,1
305,2,55,1,1,2
305,2,57,1,1,1
305,2,59,0,1,1
305,2,60,1,1,1
305,2,62,1,1,1
305,2,63,0,1,2
305,2,66,1,1,2
305,2,67,1,1,2
305,3,71,1,1,1
305,3,73,1,1,1
305,3,75,1,1,1
305,3,77,0,1,2
305,3,80,0,1,1
305,3,82,0,1,1
305,3,85,1,1,2
305,3,87,1,1,2
305,3,89,0,1,1
305,3,92,1,0,2
305,3,94,0,1,1
305,3,97,0,1,1
305,3,99,1,1,1
305,3,100,0,1,1
305,3,102,1,1,2
306,1,2,0,1,2
306,1,4,1,1,2
306,1,5,1,1,1
306,1,7,1,1,1
306,1,10,0,1,2
306,1,11,1,1,1
306,1,13,0,1,1
306,1,15,0,1,1
306,1,19,1,1,2
306,1,21,0,1,2
306,1,23,0,1,2
306,1,26,0,1,2
306,1,29,0,1,2
306,1,31,1,1,2
306,1,34,0,1,1
306,2,38,1,1,2
306,2,40,0,1,2
306,2,42,0,1,2
306,2,44,0,1,1
306,2,46,0,1,2
306,2,48,1,1,2
306,2,50,1,1,1
306,2,53,1,0,2
306,2,54,0,1,1
306,2,55,1,1,2
306,2,57,1,1,2
306,2,59,0,1,1
306,2,60,1,1,1
306,2,62,1,1,2
306,2,63,0,1,2
306,2,66,1,1,1
306,2,67,1,1,1
306,3,71,1,1,1
306,3,73,1,1,2
306,3,75,1,1,3
306,3,77,0,1,2
306,3,80,0,1,1
306,3,82,0,1,1
306,3,85,1,1,2
306,3,87,1,1,1
306,3,89,0,1,1
306,3,92,1,1,1
306,3,94,0,1,1
306,3,97,0,1,1
306,3,99,1,1,1
306,3,100,0,1,2
306,3,102,1,1,2
307,1,2,0,1,1
307,1,4,1,1,1
307,1,5,1,1,1
307,1,7,1,1,1
307,1,10,0,1,1
307,1,11,1,1,1
307,1,13,0,1,1
307,1,15,0,1,1
307,1,19,1,1,1
307,1,21,0,1,1
307,1,23,0,1,1
307,1,26,0,1,1
307,1,29,0,1,1
307,1,31,1,1,1
307,1,34,0,1,2
307,2,38,1,1,1
307,2,40,0,1,1
307,2,42,0,1,1
307,2,44,0,1,1
307,2,46,0,1,1
307,2,48,1,1,1
307,2,50,1,0,1
307,2,53,1,0,2
307,2,54,0,0,2
307,2,55,1,1,2
307,2,57,1,1,1
307,2,59,0,1,1
307,2,60,1,1,1
307,2,62,1,1,1
307,2,63,0,1,1
307,2,66,1,1,1
307,2,67,1,1,1
307,3,71,1,1,1
307,3,73,1,1,2
307,3,75,1,1,1
307,3,77,0,1,1
307,3,80,0,1,1
307,3,82,0,1,1
307,3,85,1,1,2
307,3,87,1,1,1
307,3,89,0,1,1
307,3,92,1,1,1
307,3,94,0,1,1
307,3,97,0,1,1
307,3,99,1,1,1
307,3,100,0,1,1
307,3,102,1,1,1
308,1,2,0,1,1
308,1,4,1,1,1
308,1,5,1,1,1
308,1,7,1,1,2
308,1,10,0,1,1
308,1,11,1,1,1
308,1,13,0,1,1
308,1,15,0,1,1
308,1,19,1,1,1
308,1,21,0,1,2
308,1,23,0,1,1
308,1,26,0,1,2
308,1,29,0,1,1
308,1,31,1,1,1
308,1,34,0,1,2
308,2,38,1,1,1
308,2,40,0,1,1
308,2,42,0,1,1
308,2,44,0,1,1
308,2,46,0,1,1
308,2,48,1,1,1
308,2,50,1,1,2
308,2,53,1,1,2
308,2,54,0,1,2
308,2,55,1,1,1
308,2,57,1,1,1
308,2,59,0,1,2
308,2,60,1,1,2
308,2,62,1,1,1
308,2,63,0,1,1
308,2,66,1,1,2
308,2,67,1,1,1
308,3,71,1,1,2
308,3,73,1,1,1
308,3,75,1,1,1
308,3,77,0,1,1
308,3,80,0,1,2
308,3,82,0,1,1
308,3,85,1,1,1
308,3,87,1,1,1
308,3,89,0,1,1
308,3,92,1,1,2
308,3,94,0,1,1
308,3,97,0,1,1
308,3,99,1,1,2
308,3,100,0,1,1
308,3,102,1,1,2
312,1,2,0,1,1
312,1,4,1,1,1
312,1,5,1,1,1
312,1,7,1,1,2
312,1,10,0,1,1
312,1,11,1,1,1
312,1,13,0,1,2
312,1,15,0,1,3
312,1,19,1,1,3
312,1,21,0,1,4
312,1,23,0,1,3
312,1,26,0,1,3
312,1,29,0,1,3
312,1,31,1,1,2
312,1,34,0,0,2
312,2,38,1,0,3
312,2,40,0,1,3
312,2,42,0,0,4
312,2,44,0,0,4
312,2,46,0,1,3
312,2,48,1,1,5
312,2,50,1,1,2
312,2,53,1,1,2
312,2,54,0,1,2
312,2,55,1,1,2
312,2,57,1,1,1
312,2,59,0,1,1
312,2,60,1,1,3
312,2,62,1,1,2
312,2,63,0,1,2
312,2,66,1,1,2
312,2,67,1,1,3
312,3,71,1,1,3
312,3,73,1,1,2
312,3,75,1,1,3
312,3,77,0,1,3
312,3,80,0,0,2
312,3,82,0,1,4
312,3,85,1,0,3
312,3,87,1,1,2
312,3,89,0,1,3
312,3,92,1,0,2
312,3,94,0,1,3
312,3,97,0,1,2
312,3,99,1,0,2
312,3,100,0,1,2
312,3,102,1,1,2
313,1,2,0,1,1
313,1,4,1,1,1
313,1,5,1,1,1
313,1,7,1,1,1
313,1,10,0,1,1
313,1,11,1,1,3
313,1,13,0,1,3
313,1,15,0,1,3
313,1,19,1,1,2
313,1,21,0,1,3
313,1,23,0,1,2
313,1,26,0,1,2
313,1,29,0,1,2
313,1,31,1,1,2
313,1,34,0,1,1
313,2,38,1,1,1
313,2,40,0,1,2
313,2,42,0,1,2
313,2,44,0,0,3
313,2,46,0,1,3
313,2,48,1,1,1
313,2,50,1,1,1
313,2,53,1,1,2
313,2,54,0,1,1
313,2,55,1,0,2
313,2,57,1,0,2
313,2,59,0,1,1
313,2,60,1,1,1
313,2,62,1,1,1
313,2,63,0,1,1
313,2,66,1,1,2
313,2,67,1,1,4
313,3,71,1,1,2
313,3,73,1,1,2
313,3,75,1,1,3
313,3,77,0,1,3
313,3,80,0,0,2
313,3,82,0,1,5
313,3,85,1,0,6
313,3,87,1,1,4
313,3,89,0,1,3
313,3,92,1,1,4
313,3,94,0,1,3
313,3,97,0,1,4
313,3,99,1,1,4
313,3,100,0,1,2
313,3,102,1,1,3
314,1,2,0,1,2
314,1,4,1,1,1
314,1,5,1,0,3
314,1,7,1,1,1
314,1,10,0,1,1
314,1,11,1,1,1
314,1,13,0,1,2
314,1,15,0,1,3
314,1,19,1,1,1
314,1,21,0,1,1
314,1,23,0,1,1
314,1,26,0,1,1
314,1,29,0,1,1
314,1,31,1,0,3
314,1,34,0,1,2
314,2,38,1,1,1
314,2,40,0,1,1
314,2,42,0,1,3
314,2,44,0,1,2
314,2,46,0,0,4
314,2,48,1,1,3
314,2,50,1,1,5
314,2,53,1,0,3
314,2,54,0,1,1
314,2,55,1,0,5
314,2,57,1,0,3
314,2,59,0,1,4
314,2,60,1,1,1
314,2,62,1,1,2
314,2,63,0,1,3
314,2,66,1,1,2
314,2,67,1,1,4
314,3,71,1,1,1
314,3,73,1,1,1
314,3,75,1,1,3
314,3,77,0,1,3
314,3,80,0,1,1
314,3,82,0,1,1
314,3,85,1,1,2
314,3,87,1,1,1
314,3,89,0,1,2
314,3,92,1,1,4
314,3,94,0,1,1
314,3,97,0,1,1
314,3,99,1,1,4
314,3,100,0,1,2
314,3,102,1,1,1
315,1,2,0,1,1
315,1,4,1,1,1
315,1,5,1,1,1
315,1,7,1,1,1
315,1,10,0,1,1
315,1,11,1,1,1
315,1,13,0,1,1
315,1,15,0,1,1
315,1,19,1,1,2
315,1,21,0,1,1
315,1,23,0,1,2
315,1,26,0,1,1
315,1,29,0,1,2
315,1,31,1,1,1
315,1,34,0,1,1
315,2,38,1,1,1
315,2,40,0,1,1
315,2,42,0,1,2
315,2,44,0,1,2
315,2,46,0,1,1
315,2,48,1,1,1
315,2,50,1,1,1
315,2,53,1,1,2
315,2,54,0,1,2
315,2,55,1,1,1
315,2,57,1,1,1
315,2,59,0,1,2
315,2,60,1,1,1
315,2,62,1,1,1
315,2,63,0,1,1
315,2,66,1,1,2
315,2,67,1,1,1
315,3,71,1,1,1
315,3,73,1,1,1
315,3,75,1,1,2
315,3,77,0,1,1
315,3,80,0,1,2
315,3,82,0,1,2
315,3,85,1,1,2
315,3,87,1,1,1
315,3,89,0,1,2
315,3,92,1,1,1
315,3,94,0,1,2
315,3,97,0,1,2
315,3,99,1,1,1
315,3,100,0,1,1
315,3,102,1,0,2
316,1,2,0,1,3
316,1,4,1,1,1
316,1,5,1,1,1
316,1,7,1,1,1
316,1,10,0,1,1
316,1,11,1,1,2
316,1,13,0,1,1
316,1,15,0,1,1
316,1,19,1,1,1
316,1,21,0,1,1
316,1,23,0,0,1
316,1,26,0,1,6
316,1,29,0,1,2
316,1,31,1,1,1
316,1,34,0,1,4
316,2,38,1,1,2
316,2,40,0,1,2
316,2,42,0,1,2
316,2,44,0,0,1
316,2,46,0,1,2
316,2,48,1,1,2
316,2,50,1,1,1
316,2,53,1,0,2
316,2,54,0,1,1
316,2,55,1,0,2
316,2,57,1,1,1
316,2,59,0,1,1
316,2,60,1,1,1
316,2,62,1,0,1
316,2,63,0,1,2
316,2,66,1,1,4
316,2,67,1,1,1
316,3,71,1,1,1
316,3,73,1,1,1
316,3,75,1,1,3
316,3,77,0,1,2
316,3,80,0,1,2
316,3,82,0,1,2
316,3,85,1,1,2
316,3,87,1,1,2
316,3,89,0,1,2
316,3,92,1,1,2
316,3,94,0,1,1
316,3,97,0,1,3
316,3,99,1,0,2
316,3,100,0,1,2
316,3,102,1,1,2
317,1,2,0,1,2
317,1,4,1,1,1
317,1,5,1,0,2
317,1,7,1,0,3
317,1,10,0,1,1
317,1,11,1,1,1
317,1,13,0,1,1
317,1,15,0,1,1
317,1,19,1,1,2
317,1,21,0,1,1
317,1,23,0,1,1
317,1,26,0,1,1
317,1,29,0,1,1
317,1,31,1,1,1
317,1,34,0,1,2
317,2,38,1,1,1
317,2,40,0,1,1
317,2,42,0,1,1
317,2,44,0,1,1
317,2,46,0,1,1
317,2,48,1,1,2
317,2,50,1,1,3
317,2,53,1,1,2
317,2,54,0,0,1
317,2,55,1,1,1
317,2,57,1,1,2
317,2,59,0,1,1
317,2,60,1,1,1
317,2,62,1,0,3
317,2,63,0,1,1
317,2,66,1,1,1
317,2,67,1,1,1
317,3,71,1,1,1
317,3,73,1,1,3
317,3,75,1,1,1
317,3,77,0,1,1
317,3,80,0,1,1
317,3,82,0,1,1
317,3,85,1,1,1
317,3,87,1,1,1
317,3,89,0,1,1
317,3,92,1,0,2
317,3,94,0,1,1
317,3,97,0,1,1
317,3,99,1,1,3
317,3,100,0,1,1
317,3,102,1,1,1
318,1,2,0,1,1
318,1,4,1,1,1
318,1,5,1,1,1
318,1,7,1,1,1
318,1,10,0,1,1
318,1,11,1,0,2
318,1,13,0,1,1
318,1,15,0,1,1
318,1,19,1,1,1
318,1,21,0,1,1
318,1,23,0,1,1
318,1,26,0,1,1
318,1,29,0,1,2
318,1,31,1,1,1
318,1,34,0,1,1
318,2,38,1,1,2
318,2,40,0,1,3
318,2,42,0,1,3
318,2,44,0,1,1
318,2,46,0,1,1
318,2,48,1,1,2
318,2,50,1,1,2
318,2,53,1,1,2
318,2,54,0,1,1
318,2,55,1,1,1
318,2,57,1,1,2
318,2,59,0,1,1
318,2,60,1,1,2
318,2,62,1,1,2
318,2,63,0,1,1
318,2,66,1,1,1
318,2,67,1,1,1
318,3,71,1,1,3
318,3,73,1,1,2
318,3,75,1,1,2
318,3,77,0,1,2
318,3,80,0,1,2
318,3,82,0,1,1
318,3,85,1,1,2
318,3,87,1,1,1
318,3,89,0,1,3
318,3,92,1,1,2
318,3,94,0,1,1
318,3,97,0,1,1
318,3,99,1,1,3
318,3,100,0,1,1
318,3,102,1,1,2
319,1,2,0,1,1
319,1,4,1,1,1
319,1,5,1,1,1
319,1,7,1,1,1
319,1,10,0,1,1
319,1,11,1,1,1
319,1,13,0,1,1
319,1,15,0,1,1
319,1,19,1,1,2
319,1,21,0,1,1
319,1,23,0,1,2
319,1,26,0,1,1
319,1,29,0,1,3
319,1,31,1,1,3
319,1,34,0,1,3
319,2,38,1,1,3
319,2,40,0,1,2
319,2,42,0,1,2
319,2,44,0,1,2
319,2,46,0,1,2
319,2,48,1,1,2
319,2,50,1,1,1
319,2,53,1,1,1
319,2,54,0,1,1
319,2,55,1,1,2
319,2,57,1,1,2
319,2,59,0,1,1
319,2,60,1,1,1
319,2,62,1,1,1
319,2,63,0,1,1
319,2,66,1,1,1
319,2,67,1,1,1
319,3,71,1,1,1
319,3,73,1,1,1
319,3,75,1,1,1
319,3,77,0,1,1
319,3,80,0,1,1
319,3,82,0,1,2
319,3,85,1,1,1
319,3,87,1,1,3
319,3,89,0,1,2
319,3,92,1,1,1
319,3,94,0,1,1
319,3,97,0,1,1
319,3,99,1,1,3
319,3,100,0,1,2
319,3,102,1,1,2
320,1,2,0,1,1
320,1,4,1,1,1
320,1,5,1,1,1
320,1,7,1,1,1
320,1,10,0,1,1
320,1,11,1,1,1
320,1,13,0,1,3
320,1,15,0,1,1
320,1,19,1,1,1
320,1,21,0,1,1
320,1,23,0,1,4
320,1,26,0,1,1
320,1,29,0,1,1
320,1,31,1,1,1
320,1,34,0,1,5
320,2,38,1,1,1
320,2,40,0,1,1
320,2,42,0,0,5
320,2,44,0,1,1
320,2,46,0,1,1
320,2,48,1,1,1
320,2,50,1,1,1
320,2,53,1,1,6
320,2,54,0,1,1
320,2,55,1,0,6
320,2,57,1,1,1
320,2,59,0,1,1
320,2,60,1,1,1
320,2,62,1,1,1
320,2,63,0,1,1
320,2,66,1,1,1
320,2,67,1,1,1
320,3,71,1,1,1
320,3,73,1,1,5
320,3,75,1,1,6
320,3,77,0,1,6
320,3,80,0,1,1
320,3,82,0,1,1
320,3,85,1,1,1
320,3,87,1,1,1
320,3,89,0,1,1
320,3,92,1,0,1
320,3,94,0,1,1
320,3,97,0,1,1
320,3,99,1,1,1
320,3,100,0,1,1
320,3,102,1,1,1
321,1,2,0,1,1
321,1,4,1,1,1
321,1,5,1,1,1
321,1,7,1,1,1
321,1,10,0,1,1
321,1,11,1,1,2
321,1,13,0,1,2
321,1,15,0,1,1
321,1,19,1,1,2
321,1,21,0,1,2
321,1,23,0,1,2
321,1,26,0,1,2
321,1,29,0,1,2
321,1,31,1,1,2
321,1,34,0,1,2
321,2,38,1,1,2
321,2,40,0,1,2
321,2,42,0,1,2
321,2,44,0,1,2
321,2,46,0,0,2
321,2,48,1,1,2
321,2,50,1,1,2
321,2,53,1,1,2
321,2,54,0,1,2
321,2,55,1,1,2
321,2,57,1,0,2
321,2,59,0,1,2
321,2,60,1,1,2
321,2,62,1,1,2
321,2,63,0,1,2
321,2,66,1,1,3
321,2,67,1,1,2
321,3,71,1,1,2
321,3,73,1,1,2
321,3,75,1,1,2
321,3,77,0,1,2
321,3,80,0,1,2
321,3,82,0,1,2
321,3,85,1,1,2
321,3,87,1,1,2
321,3,89,0,1,2
321,3,92,1,1,3
321,3,94,0,1,2
321,3,97,0,1,2
321,3,99,1,1,2
321,3,100,0,1,2
321,3,102,1,1,2
323,1,2,0,1,1
323,1,4,1,1,1
323,1,5,1,1,1
323,1,7,1,1,2
323,1,10,0,1,1
323,1,11,1,1,1
323,1,13,0,1,2
323,1,15,0,1,1
323,1,19,1,1,1
323,1,21,0,1,1
323,1,23,0,1,1
323,1,26,0,1,1
323,1,29,0,1,3
323,1,31,1,1,2
323,1,34,0,0,2
323,2,38,1,1,1
323,2,40,0,1,1
323,2,42,0,1,3
323,2,44,0,1,4
323,2,46,0,1,3
323,2,48,1,1,1
323,2,50,1,0,6
323,2,53,1,1,1
323,2,54,0,1,2
323,2,55,1,1,1
323,2,57,1,1,1
323,2,59,0,1,4
323,2,60,1,0,5
323,2,62,1,1,6
323,2,63,0,1,4
323,2,66,1,1,4
323,2,67,1,1,1
323,3,71,1,0,5
323,3,73,1,1,1
323,3,75,1,0,5
323,3,77,0,1,3
323,3,80,0,0,6
323,3,82,0,1,3
323,3,85,1,0,5
323,3,87,1,0,5
323,3,89,0,0,2
323,3,92,1,1,2
323,3,94,0,1,1
323,3,97,0,1,3
323,3,99,1,1,1
323,3,100,0,1,1
323,3,102,1,1,3
324,1,2,0,1,1
324,1,4,1,1,1
324,1,5,1,1,1
324,1,7,1,1,1
324,1,10,0,1,1
324,1,11,1,1,1
324,1,13,0,1,1
324,1,15,0,1,1
324,1,19,1,1,1
324,1,21,0,1,1
324,1,23,0,1,1
324,1,26,0,1,1
324,1,29,0,1,1
324,1,31,1,1,1
324,1,34,0,1,1
324,2,38,1,1,1
324,2,40,0,1,1
324,2,42,0,1,1
324,2,44,0,1,1
324,2,46,0,0,1
324,2,48,1,1,1
324,2,50,1,1,1
324,2,53,1,1,1
324,2,54,0,0,1
324,2,55,1,1,2
324,2,57,1,1,1
324,2,59,0,1,1
324,2,60,1,1,1
324,2,62,1,1,1
324,2,63,0,1,1
324,2,66,1,1,1
324,2,67,1,1,2
324,3,71,1,1,1
324,3,73,1,1,2
324,3,75,1,1,1
324,3,77,0,1,2
324,3,80,0,1,1
324,3,82,0,1,1
324,3,85,1,1,1
324,3,87,1,1,1
324,3,89,0,1,1
324,3,92,1,0,1
324,3,94,0,1,1
324,3,97,0,1,1
324,3,99,1,1,1
324,3,100,0,1,1
324,3,102,1,1,1
325,1,2,0,1,1
325,1,4,1,1,2
325,1,5,1,1,1
325,1,7,1,1,3
325,1,10,0,1,2
325,1,11,1,1,1
325,1,13,0,1,2
325,1,15,0,1,1
325,1,19,1,1,2
325,1,21,0,1,3
325,1,23,0,1,1
325,1,26,0,1,3
325,1,29,0,1,3
325,1,31,1,1,2
325,1,34,0,1,2
325,2,38,1,0,5
325,2,40,0,1,6
325,2,42,0,1,3
325,2,44,0,1,2
325,2,46,0,1,2
325,2,48,1,1,3
325,2,50,1,1,4
325,2,53,1,1,2
325,2,54,0,1,1
325,2,55,1,0,3
325,2,57,1,1,2
325,2,59,0,1,2
325,2,60,1,1,2
325,2,62,1,1,1
325,2,63,0,1,2
325,2,66,1,1,3
325,2,67,1,1,1
325,3,71,1,1,3
325,3,73,1,1,1
325,3,75,1,1,5
325,3,77,0,1,2
325,3,80,0,1,2
325,3,82,0,1,4
325,3,85,1,1,2
325,3,87,1,1,2
325,3,89,0,1,3
325,3,92,1,0,5
325,3,94,0,1,2
325,3,97,0,1,2
325,3,99,1,1,2
325,3,100,0,1,4
325,3,102,1,1,2
327,1,2,0,1,1
327,1,4,1,1,1
327,1,5,1,1,1
327,1,7,1,1,1
327,1,10,0,1,1
327,1,11,1,1,1
327,1,13,0,1,1
327,1,15,0,1,1
327,1,19,1,1,1
327,1,21,0,1,1
327,1,23,0,1,1
327,1,26,0,1,1
327,1,29,0,1,1
327,1,31,1,1,1
327,1,34,0,1,1
327,2,38,1,1,1
327,2,40,0,1,1
327,2,42,0,1,1
327,2,44,0,1,1
327,2,46,0,0,1
327,2,48,1,1,1
327,2,50,1,1,1
327,2,53,1,0,1
327,2,54,0,1,1
327,2,55,1,0,1
327,2,57,1,0,1
327,2,59,0,0,1
327,2,60,1,1,1
327,2,62,1,1,1
327,2,63,0,1,1
327,2,66,1,1,1
327,2,67,1,0,1
327,3,71,1,0,1
327,3,73,1,1,1
327,3,75,1,0,1
327,3,77,0,1,1
327,3,80,0,0,2
327,3,82,0,1,1
327,3,85,1,0,2
327,3,87,1,1,2
327,3,89,0,0,3
327,3,92,1,0,1
327,3,94,0,0,1
327,3,97,0,0,1
327,3,99,1,1,1
327,3,100,0,1,1
327,3,102,1,1,1
329,1,2,0,1,2
329,1,4,1,1,2
329,1,5,1,1,1
329,1,7,1,1,2
329,1,10,0,1,2
329,1,11,1,1,1
329,1,13,0,1,1
329,1,15,0,1,2
329,1,19,1,1,1
329,1,21,0,1,2
329,1,23,0,1,1
329,1,26,0,1,2
329,1,29,0,1,1
329,1,31,1,1,1
329,1,34,0,1,2
329,2,38,1,1,3
329,2,40,0,1,2
329,2,42,0,1,2
329,2,44,0,1,2
329,2,46,0,0,3
329,2,48,1,1,3
329,2,50,1,1,2
329,2,53,1,1,2
329,2,54,0,1,2
329,2,55,1,1,3
329,2,57,1,0,3
329,2,59,0,1,2
329,2,60,1,1,2
329,2,62,1,1,2
329,2,63,0,1,2
329,2,66,1,1,2
329,2,67,1,1,2
329,3,71,1,1,3
329,3,73,1,0,2
329,3,75,1,1,3
329,3,77,0,1,3
329,3,80,0,1,3
329,3,82,0,1,2
329,3,85,1,1,2
329,3,87,1,1,2
329,3,89,0,1,2
329,3,92,1,1,3
329,3,94,0,1,2
329,3,97,0,1,2
329,3,99,1,1,2
329,3,100,0,1,2
329,3,102,1,1,2
330,1,2,0,1,1
330,1,4,1,1,1
330,1,5,1,1,1
330,1,7,1,1,1
330,1,10,0,1,1
330,1,11,1,1,1
330,1,13,0,0,3
330,1,15,0,1,2
330,1,19,1,1,3
330,1,21,0,1,2
330,1,23,0,1,1
330,1,26,0,1,1
330,1,29,0,1,3
330,1,31,1,1,3
330,1,34,0,1,2
330,2,38,1,1,1
330,2,40,0,1,2
330,2,42,0,1,2
330,2,44,0,1,2
330,2,46,0,1,1
330,2,48,1,1,2
330,2,50,1,1,1
330,2,53,1,1,3
330,2,54,0,1,1
330,2,55,1,0,3
330,2,57,1,1,2
330,2,59,0,1,2
330,2,60,1,1,3
330,2,62,1,1,2
330,2,63,0,1,2
330,2,66,1,1,3
330,2,67,1,0,2
330,3,71,1,1,1
330,3,73,1,1,1
330,3,75,1,1,2
330,3,77,0,1,2
330,3,80,0,1,1
330,3,82,0,1,2
330,3,85,1,1,3
330,3,87,1,1,1
330,3,89,0,1,2
330,3,92,1,1,4
330,3,94,0,1,1
330,3,97,0,0,1
330,3,99,1,1,1
330,3,100,0,1,1
330,3,102,1,1,2
331,1,2,0,1,1
331,1,4,1,1,1
331,1,5,1,1,1
331,1,7,1,1,2
331,1,10,0,1,1
331,1,11,1,1,1
331,1,13,0,1,1
331,1,15,0,1,1
331,1,19,1,1,1
331,1,21,0,1,1
331,1,23,0,1,2
331,1,26,0,1,2
331,1,29,0,1,1
331,1,31,1,1,1
331,1,34,0,1,3
331,2,38,1,1,1
331,2,40,0,1,1
331,2,42,0,1,1
331,2,44,0,1,1
331,2,46,0,1,2
331,2,48,1,1,3
331,2,50,1,1,1
331,2,53,1,1,2
331,2,54,0,1,1
331,2,55,1,1,1
331,2,57,1,1,1
331,2,59,0,1,2
331,2,60,1,1,2
331,2,62,1,1,3
331,2,63,0,1,1
331,2,66,1,1,3
331,2,67,1,1,1
331,3,71,1,1,2
331,3,73,1,1,4
331,3,75,1,1,2
331,3,77,0,1,1
331,3,80,0,1,1
331,3,82,0,1,1
331,3,85,1,1,3
331,3,87,1,1,2
331,3,89,0,1,2
331,3,92,1,0,1
331,3,94,0,1,1
331,3,97,0,1,1
331,3,99,1,1,1
331,3,100,0,1,1
331,3,102,1,1,3
332,1,2,0,1,1
332,1,4,1,1,1
332,1,5,1,1,1
332,1,7,1,1,1
332,1,10,0,1,1
332,1,11,1,1,1
332,1,13,0,1,1
332,1,15,0,1,1
332,1,19,1,1,1
332,1,21,0,1,1
332,1,23,0,1,1
332,1,26,0,1,1
332,1,29,0,1,1
332,1,31,1,1,1
332,1,34,0,1,1
332,2,38,1,1,1
332,2,40,0,1,1
332,2,42,0,1,1
332,2,44,0,1,1
332,2,46,0,0,1
332,2,48,1,1,3
332,2,50,1,1,2
332,2,53,1,1,1
332,2,54,0,1,1
332,2,55,1,0,2
332,2,57,1,1,1
332,2,59,0,1,1
332,2,60,1,0,1
332,2,62,1,1,2
332,2,63,0,1,2
332,2,66,1,1,1
332,2,67,1,1,1
332,3,71,1,1,1
332,3,73,1,1,2
332,3,75,1,1,2
332,3,77,0,1,1
332,3,80,0,1,2
332,3,82,0,1,2
332,3,85,1,1,1
332,3,87,1,1,2
332,3,89,0,1,2
332,3,92,1,0,2
332,3,94,0,1,2
332,3,97,0,1,1
332,3,99,1,0,4
332,3,100,0,1,2
